3315.5 0.94413 1068 0.153474 0.000761227 2.86224e-06 0.792735 0.0306
3316 0.95296 1091 0.150096 0.000789404 2.47586e-06 0.792228 0.0306
3316.5 0.95824 1106 0.143815 0.000817729 3.09667e-06 0.791721 0.0306
3317 0.96876 1106 0.136053 0.000868951 3.51687e-06 0.791215 0.0306
3317.5 0.97393 1098 0.130076 0.000825736 2.36022e-06 0.790709 0.0306
3318 0.97894 1060 0.122818 0.000904433 4.05149e-06 0.790204 0.0306
3318.5 0.9826 1047 0.119127 0.000840985 3.21058e-06 0.789699 0.0306
3319 0.98873 1037 0.113002 0.000903958 4.19565e-06 0.789195 0.0306
3319.5 0.99387 1052 0.106563 0.000843845 3.62653e-06 0.78869 0.0306
3320 0.99093 1063 0.10211 0.000828093 3.39055e-06 0.788186 0.0306
3320.5 0.9951 993.2 0.0973079 0.000764136 2.75188e-06 0.787683 0.0306
3321 0.99799 890.1 0.0934666 0.000770346 3.23681e-06 0.78718 0.0306
3321.5 0.99894 829.8 0.0888475 0.000794472 3.65207e-06 0.786677 0.0306
3322 0.99905 817.2 0.084646 0.000721476 2.97108e-06 0.786175 0.0306
3322.5 0.9999 865.3 0.0809188 0.000735299 3.16806e-06 0.785674 0.0306
3323 0.99999 942.7 0.0791909 0.000739773 3.38e-06 0.785173 0.0306
3323.5 0.99999 1053 0.0768534 0.000715342 2.99713e-06 0.784671 0.0306
3324 0.99999 1131 0.0731509 0.000740777 3.54564e-06 0.784171 0.0306
3324.5 0.99999 1173 0.0709161 0.000735777 3.70061e-06 0.78367 0.0306
3325 0.99999 1119 0.0680251 0.000771438 4.60521e-06 0.783171 0.0306
3325.5 0.99999 1034 0.0679931 0.00069333 3.37336e-06 0.782671 0.0306
3326 0.99899 1019 0.067997 0.000644132 2.31771e-06 0.782172 0.0306
3326.5 0.99793 1018 0.0657347 0.000634961 2.98188e-06 0.781674 0.0306
3327 0.996 999.1 0.0654544 0.000649083 3.31403e-06 0.781176 0.0306
3327.5 0.995 890.9 0.0639234 0.000651371 3.99599e-06 0.780678 0.0306
3328 0.99399 865.3 0.0649263 0.000662007 4.4706e-06 0.78018 0.0306
3328.5 0.99381 897.9 0.0672188 0.000634545 4.15629e-06 0.779683 0.0306
3329 0.98774 1008 0.0696855 0.000595748 3.92621e-06 0.779186 0.0306
3329.5 0.98212 1069 0.0701652 0.000588034 4.72249e-06 0.77869 0.0306
3330 0.97461 1042 0.0743221 0.000535572 3.30928e-06 0.778194 0.0306
3330.5 0.97063 1031 0.0753265 0.000585892 4.06953e-06 0.777699 0.0306
3331 0.96047 1061 0.0768126 0.000622576 4.3683e-06 0.777204 0.0306
3331.5 0.94961 1092 0.0796035 0.000652399 4.14225e-06 0.776709 0.0306
3332 0.94049 1056 0.082734 0.000700278 4.07086e-06 0.776215 0.0306
3332.5 0.92628 1028 0.0822802 0.000734302 4.34256e-06 0.775721 0.0306
3333 0.91394 985.4 0.0832793 0.00073656 4.06079e-06 0.775227 0.0306
3333.5 0.89118 911.4 0.0830485 0.000708567 3.80012e-06 0.774734 0.0306
3334 0.87176 824.7 0.0836202 0.000682044 3.81012e-06 0.774241 0.0306
3334.5 0.85737 755.9 0.0847846 0.000686881 4.43234e-06 0.773749 0.0306
3335 0.83924 742.3 0.090248 0.000643084 4.49294e-06 0.773257 0.0306
3335.5 0.82321 761.8 0.0993961 0.000599956 4.82954e-06 0.772766 0.0306
3336 0.81227 829.4 0.112502 0.000515515 4.97639e-06 0.772274 0.0306
3336.5 0.79104 928 0.129182 0.000379466 4.30957e-06 0.771783 0.0306
3337 0.76895 995.7 0.139669 0.000349655 4.13968e-06 0.771293 0.0306
3337.5 0.73962 1029 0.144912 0.000368833 3.36786e-06 0.770803 0.0306
3338 0.7089 1017 0.146258 0.000381721 2.84263e-06 0.770313 0.0306
3338.5 0.68395 995.5 0.144345 0.000512943 4.74955e-06 0.769823 0.0306
3339 0.67227 989 0.143369 0.000532323 4.02349e-06 0.769335 0.0306
3339.5 0.63845 1026 0.140875 0.000602729 3.85737e-06 0.768847 0.0306
3340 0.61434 971.9 0.135202 0.000588404 2.69554e-06 0.768359 0.0306
3340.5 0.58469 925.9 0.129508 0.00062401 3.16645e-06 0.767871 0.0306
3341 0.56159 933.8 0.123913 0.000670296 3.9224e-06 0.767383 0.0306
3341.5 0.54084 993.6 0.118976 0.000658918 3.08634e-06 0.766896 0.0306
3342 0.52263 1064 0.113022 0.000652872 2.77095e-06 0.766409 0.0306
3342.5 0.49832 1105 0.104612 0.000719137 4.31831e-06 0.765923 0.0306
3343 0.46867 1125 0.10066 0.000675957 3.23076e-06 0.765437 0.0306
3343.5 0.45097 1116 0.0947429 0.000649436 3.59204e-06 0.764952 0.0306
3344 0.42902 1132 0.0905252 0.000700555 4.16615e-06 0.764467 0.0306
3344.5 0.39675 1130 0.0870936 0.000649712 3.28541e-06 0.763982 0.0306
3345 0.38594 1109 0.0836413 0.000664112 3.35138e-06 0.763498 0.0306
3345.5 0.3495 1102 0.0804269 0.000601313 2.56243e-06 0.763014 0.0306
3346 0.333 1090 0.0785755 0.000646596 3.63e-06 0.76253 0.0306
3346.5 0.31274 1048 0.0768871 0.000623394 3.3083e-06 0.762047 0.0306
3347 0.29528 900.6 0.0735071 0.000609232 3.19998e-06 0.761564 0.0306
3347.5 0.27109 746.9 0.0719306 0.000618625 3.22613e-06 0.761081 0.0306
3348 0.25523 706.9 0.068934 0.000592716 2.91719e-06 0.7606 0.0306
3348.5 0.22912 774 0.0656105 0.000583078 2.92703e-06 0.760118 0.0306
3349 0.20357 930.9 0.0617745 0.000527786 2.62028e-06 0.759637 0.0306
3349.5 0.18742 1058 0.0589694 0.000527843 2.60512e-06 0.759156 0.0306
3350 0.17155 1102 0.0569271 0.000489986 1.80186e-06 0.758675 0.0306
3350.5 0.15124 1118 0.0526769 0.000492679 2.35321e-06 0.758195 0.0306
3351 0.14426 1135 0.0509259 0.000548721 2.9592e-06 0.757716 0.0306
3351.5 0.1179 1131 0.0478616 0.000552561 3.65273e-06 0.757236 0.0306
3352 0.10863 1090 0.045326 0.000517875 3.5098e-06 0.756757 0.0306
3352.5 0.090715 1052 0.0423357 0.000511358 3.72246e-06 0.756278 0.0306
3353 0.080345 1051 0.0428492 0.000539003 3.45314e-06 0.7558 0.0306
3353.5 0.054048 1099 0.0427362 0.000511549 3.00979e-06 0.755322 0.0306
3354 0.049622 1167 0.0410828 0.000510692 3.16144e-06 0.754844 0.0306
3354.5 0.037976 1190 0.0396968 0.000491528 3.02447e-06 0.754367 0.0306
3355 0.03015 1168 0.0397358 0.000515893 3.06437e-06 0.753891 0.0306
3355.5 0.023452 1159 0.0395488 0.000486664 2.64302e-06 0.753414 0.0306
3356 0.021907 1148 0.039466 0.000469109 2.51229e-06 0.752938 0.0306
3356.5 0.019985 1062 0.0387209 0.000456577 2.81083e-06 0.752463 0.0306
3357 0.014061 927.1 0.0392547 0.00047796 2.71116e-06 0.751987 0.0306
3357.5 0.0096556 749.9 0.03773 0.000432746 2.27277e-06 0.751512 0.0306
3358 0.0051252 657.3 0.037021 0.000428604 2.29629e-06 0.751037 0.0306
3358.5 0.0010488 578.1 0.0365808 0.000483707 3.29182e-06 0.750563 0.0306
3359 0.00092725 527 0.0349851 0.000443358 2.8718e-06 0.750089 0.0306
3359.5 0.0008039 454.2 0.0347458 0.000477934 3.36043e-06 0.749616 0.0306
3360 0 484.2 0.0366 0.000498067 3.41447e-06 0.749143 0.0306
